SERIAL,32x32,1,0.000000,10:15:11
SERIAL,64x64,1,0.001000,10:15:11
SERIAL,128x128,1,0.007000,10:15:11
SERIAL,256x256,1,0.107000,10:15:11
SERIAL,512x512,1,0.913000,10:15:12
SERIAL,1024x1024,1,10.757000,10:15:23
SERIAL,2048x2048,1,149.850000,10:17:53
SERIAL,4096x4096,1,1773.110000,10:47:26
